tag,tree,transport,mode,workers,per_worker_qd,aggregate_qd,fua,variant,cohort,observed_cohorts,cohort_complete,repeat,ops_per_sec,latency_avg_us,latency_p50_us,latency_p95_us,latency_p99_us,cpu_ns_per_op,reported_completion,completion_semantic,source
current-tcp-read-w2-qd256,current,tcp,read,2,256,512,false,curve,1,1,true,2,564036,907.314,906.0,2000.0,2000.0,3545.9,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w2-qd256/results.log
current-tcp-read-w2-qd256,current,tcp,read,2,256,512,false,curve,1,1,true,3,564036,907.306,905.0,2000.0,2000.0,3545.9,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w2-qd256/results.log
current-tcp-read-w2-qd256,current,tcp,read,2,256,512,false,curve,1,1,true,4,564030,907.306,905.0,2000.0,2000.0,3545.9,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w2-qd256/results.log
current-tcp-read-w2-qd32,current,tcp,read,2,32,64,false,curve,1,1,true,1,421056,151.178,130.0,186.0,190.0,4731.3,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w2-qd32/results.log
current-tcp-read-w2-qd32,current,tcp,read,2,32,64,false,curve,1,1,true,2,421278,151.402,130.0,186.0,191.0,4734.7,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w2-qd32/results.log
current-tcp-read-w2-qd32,current,tcp,read,2,32,64,false,curve,1,1,true,3,421454,151.403,131.0,186.0,191.0,4733.4,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w2-qd32/results.log
current-tcp-read-w2-qd32,current,tcp,read,2,32,64,false,curve,1,1,true,4,421378,151.496,131.0,186.0,191.0,4734.4,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w2-qd32/results.log
current-tcp-read-w2-qd64,current,tcp,read,2,64,128,false,curve,1,1,true,1,540835,235.746,255.0,265.0,270.0,3688.2,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w2-qd64/results.log
current-tcp-read-w2-qd64,current,tcp,read,2,64,128,false,curve,1,1,true,2,541084,235.691,255.0,265.0,270.0,3687.4,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w2-qd64/results.log
current-tcp-read-w2-qd64,current,tcp,read,2,64,128,false,curve,1,1,true,3,541275,235.676,255.0,265.0,270.0,3687.1,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w2-qd64/results.log
current-tcp-read-w2-qd64,current,tcp,read,2,64,128,false,curve,1,1,true,4,541153,235.774,255.0,265.0,270.0,3688.6,ordinary-device-ack,remote-read-completion,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-read-w2-qd64/results.log
current-tcp-rw-w1-qd16,current,tcp,rw,1,16,16,false,curve,1,1,true,1,182193,87.19,65.0,128.0,131.0,5488.8,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w1-qd16/results.log
current-tcp-rw-w1-qd16,current,tcp,rw,1,16,16,false,curve,1,1,true,2,182193,87.192,65.0,128.0,131.0,5488.8,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w1-qd16/results.log
current-tcp-rw-w1-qd16,current,tcp,rw,1,16,16,false,curve,1,1,true,3,182192,87.19,65.0,129.0,131.0,5488.8,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w1-qd16/results.log
current-tcp-rw-w1-qd16,current,tcp,rw,1,16,16,false,curve,1,1,true,4,182149,87.214,65.0,128.0,130.0,5490.1,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w1-qd16/results.log
current-tcp-rw-w1-qd2,current,tcp,rw,1,2,2,false,curve,1,1,true,1,68292,29.198,33.0,66.0,73.0,14643.4,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w1-qd2/results.log
current-tcp-rw-w1-qd2,current,tcp,rw,1,2,2,false,curve,1,1,true,2,68357,29.169,33.0,66.0,73.0,14629.4,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w1-qd2/results.log
current-tcp-rw-w1-qd2,current,tcp,rw,1,2,2,false,curve,1,1,true,3,68386,29.156,33.0,66.0,73.0,14623.2,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w1-qd2/results.log
current-tcp-rw-w1-qd2,current,tcp,rw,1,2,2,false,curve,1,1,true,4,68312,29.189,33.0,66.0,73.0,14638.9,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w1-qd2/results.log
current-tcp-rw-w1-qd4,current,tcp,rw,1,4,4,false,curve,1,1,true,1,109658,36.343,37.0,76.0,87.0,9119.4,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w1-qd4/results.log
current-tcp-rw-w1-qd4,current,tcp,rw,1,4,4,false,curve,1,1,true,2,110000,36.23,37.0,76.0,87.0,9091.0,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w1-qd4/results.log
current-tcp-rw-w1-qd4,current,tcp,rw,1,4,4,false,curve,1,1,true,3,109712,36.325,37.0,76.0,88.0,9114.8,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w1-qd4/results.log
current-tcp-rw-w1-qd4,current,tcp,rw,1,4,4,false,curve,1,1,true,4,110469,36.075,37.0,76.0,88.0,9052.4,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w1-qd4/results.log
current-tcp-rw-w1-qd8,current,tcp,rw,1,8,8,false,curve,1,1,true,1,116402,68.342,60.0,117.0,119.0,8591.0,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w1-qd8/results.log
current-tcp-rw-w1-qd8,current,tcp,rw,1,8,8,false,curve,1,1,true,2,116887,68.06,60.0,117.0,120.0,8555.5,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w1-qd8/results.log
current-tcp-rw-w1-qd8,current,tcp,rw,1,8,8,false,curve,1,1,true,3,116987,67.998,60.0,117.0,120.0,8548.1,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w1-qd8/results.log
current-tcp-rw-w1-qd8,current,tcp,rw,1,8,8,false,curve,1,1,true,4,117240,67.849,60.0,117.0,119.0,8529.6,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w1-qd8/results.log
current-tcp-rw-w2-qd128,current,tcp,rw,2,128,256,false,curve,1,1,true,1,603376,423.181,401.0,469.0,531.0,3311.1,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w2-qd128/results.log
current-tcp-rw-w2-qd128,current,tcp,rw,2,128,256,false,curve,1,1,true,2,602724,424.063,402.0,469.0,532.0,3315.0,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w2-qd128/results.log
current-tcp-rw-w2-qd128,current,tcp,rw,2,128,256,false,curve,1,1,true,3,603190,423.106,401.0,469.0,531.0,3312.7,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w2-qd128/results.log
current-tcp-rw-w2-qd128,current,tcp,rw,2,128,256,false,curve,1,1,true,4,602865,423.376,401.0,469.0,531.0,3312.9,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w2-qd128/results.log
current-tcp-rw-w2-qd256,current,tcp,rw,2,256,512,false,curve,1,1,true,1,601804,849.151,861.0,931.0,936.0,3318.8,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w2-qd256/results.log
current-tcp-rw-w2-qd256,current,tcp,rw,2,256,512,false,curve,1,1,true,2,600567,849.541,861.0,932.0,937.0,3320.2,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w2-qd256/results.log
current-tcp-rw-w2-qd256,current,tcp,rw,2,256,512,false,curve,1,1,true,3,601859,849.175,861.0,931.0,936.0,3319.5,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w2-qd256/results.log
current-tcp-rw-w2-qd256,current,tcp,rw,2,256,512,false,curve,1,1,true,4,601483,849.468,861.0,931.0,936.0,3319.6,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w2-qd256/results.log
current-tcp-rw-w2-qd32,current,tcp,rw,2,32,64,false,curve,1,1,true,1,473546,134.348,133.0,194.0,244.0,4207.9,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w2-qd32/results.log
current-tcp-rw-w2-qd32,current,tcp,rw,2,32,64,false,curve,1,1,true,2,472789,134.127,133.0,194.0,245.0,4215.9,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w2-qd32/results.log
current-tcp-rw-w2-qd32,current,tcp,rw,2,32,64,false,curve,1,1,true,3,471425,134.924,133.0,194.0,245.0,4227.7,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w2-qd32/results.log
current-tcp-rw-w2-qd32,current,tcp,rw,2,32,64,false,curve,1,1,true,4,471361,134.985,133.0,194.0,245.0,4225.6,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w2-qd32/results.log
current-tcp-rw-w2-qd64,current,tcp,rw,2,64,128,false,curve,1,1,true,1,594276,214.817,201.0,270.0,326.0,3363.9,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w2-qd64/results.log
current-tcp-rw-w2-qd64,current,tcp,rw,2,64,128,false,curve,1,1,true,2,593688,214.847,201.0,270.0,324.0,3366.8,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w2-qd64/results.log
current-tcp-rw-w2-qd64,current,tcp,rw,2,64,128,false,curve,1,1,true,3,593824,215.086,201.0,270.0,326.0,3367.0,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w2-qd64/results.log
current-tcp-rw-w2-qd64,current,tcp,rw,2,64,128,false,curve,1,1,true,4,593506,214.955,201.0,270.0,326.0,3368.2,ordinary-device-ack,mixed-remote-reads-and-early-local-writes,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-rw-w2-qd64/results.log
current-tcp-write-w1-qd1,current,tcp,write,1,1,1,false,curve,1,1,true,1,77237,12.894,5.0,47.0,64.0,12947.1,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-write-w1-qd1/results.log
current-tcp-write-w1-qd1,current,tcp,write,1,1,1,false,curve,1,1,true,2,77276,12.888,5.0,47.0,64.0,12940.8,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-write-w1-qd1/results.log
current-tcp-write-w1-qd1,current,tcp,write,1,1,1,false,curve,1,1,true,3,77337,12.878,5.0,47.0,64.0,12930.6,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-write-w1-qd1/results.log
current-tcp-write-w1-qd1,current,tcp,write,1,1,1,false,curve,1,1,true,4,77292,12.886,5.0,47.0,64.0,12938.1,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-write-w1-qd1/results.log
current-tcp-write-w1-qd1-fua,current,tcp,write,1,1,1,true,curve-fua,1,1,true,1,17473,57.177,57.0,61.0,74.0,57231.9,per-write-fua-dsync,remote-fua-drain,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-write-w1-qd1-fua/results.log
current-tcp-write-w1-qd1-fua,current,tcp,write,1,1,1,true,curve-fua,1,1,true,2,17458,57.229,57.0,61.0,74.0,57282.9,per-write-fua-dsync,remote-fua-drain,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-write-w1-qd1-fua/results.log
current-tcp-write-w1-qd1-fua,current,tcp,write,1,1,1,true,curve-fua,1,1,true,3,17426,57.332,57.0,61.0,74.0,57385.8,per-write-fua-dsync,remote-fua-drain,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-write-w1-qd1-fua/results.log
current-tcp-write-w1-qd1-fua,current,tcp,write,1,1,1,true,curve-fua,1,1,true,4,17417,57.362,57.0,61.0,75.0,57416.3,per-write-fua-dsync,remote-fua-drain,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-write-w1-qd1-fua/results.log
current-tcp-write-w1-qd16,current,tcp,write,1,16,16,false,curve,2,2,true,1,188686,84.013,66.0,123.0,127.0,5299.9,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-write-w1-qd16/results.log
current-tcp-write-w1-qd16,current,tcp,write,1,16,16,false,curve,2,2,true,2,188757,83.978,66.0,123.0,127.0,5297.9,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-write-w1-qd16/results.log
current-tcp-write-w1-qd16,current,tcp,write,1,16,16,false,curve,2,2,true,3,188985,83.879,66.0,123.0,127.0,5291.6,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-write-w1-qd16/results.log
current-tcp-write-w1-qd16,current,tcp,write,1,16,16,false,curve,2,2,true,4,188965,83.887,66.0,123.0,127.0,5292.1,ordinary-device-ack,early-local-dirty-lease-ack,/home/rob/zcutils/bench-results/zcutils-blockmatrix-adhoc-c8gn16-20260811T121140Z/client-node/client/current-tcp-write-w1-qd16/results.log
